RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31
757,101,Tulsa County,county,OK,OK,"Tulsa, OK",40,143,887.9719183405845,893.6004947263393,896.9234637460593,906.6092103551813,908.965195248096,908.7042240508881,912.0091284531346,917.3772476471001,914.3291016869707,910.2186146189947,905.3023114319703,908.1457050727079,909.4299533465702,909.9884094419955,912.1288316585384,914.5013907561411,924.3258611051768,925.8373839550791,927.7948516301622,921.5397607860299,919.0273501264737,916.4582566905774,913.1639801976065,919.7355666829712,917.0868141468258,920.3232891540111,917.6156516925931,923.9757654027442,930.1596110935141,934.415643311625,935.9215183029872,932.0121473851195,927.7859104115956,926.2914940703799,930.5801127591313,932.8266371120246,935.73076581583,935.1914192387779,937.2683024533275,939.6176635363618,943.3503939777232,950.0128913033536,952.4659567567793,953.3656329621358,952.3767572027111,952.966161895231,954.0655786701744,954.6470320467731,957.1091802845558,960.5396324361843,965.0137295108079,968.5981722144021,971.3840567120037,976.0886983790539,980.5299082594292,981.0812591939467,983.4791978392956,983.4017970804836,989.1822654692127,989.8280645293003,993.7399122530845,997.1439015911519,1001.6537077574003,1003.6468974335487,1006.6504954615319,1012.8209731515885,1024.3480349242038,1033.0184001707487,1039.3834818632513,1042.1315746966366,1046.5739570330918,1052.771041591314,1059.8583659247806,1072.3392341086155,1079.2766861627529,1097.012968060029,1110.0975473303738,1127.7407188832588,1145.2351192216404,1162.5634086878645,1181.2930377162859,1183.2399081172753,1190.9850264097186,1202.0539367205572,1214.4057146943157,1228.4900544027516,1242.8725535484257,1263.549167008709,1275.7671395277698,1283.2157971512338,1287.4965204946182,1290.324691134783,1280.9914262207358,1274.7230579208097,1266.1526108317214,1268.6091241671568,1272.0547512761805,1276.824848417399,1285.267253780137,1291.8610322180975,1307.1690595571101,1320.7451848890835,1332.663664911701,1333.8725367764198,1331.687438794411,1330.3809937774433,1337.0223419944105,1343.0731456863925,1348.5133461655798,1354.6699676357857,1358.158593879549,1366.852542906958,1374.880638419515,1387.643147313796,1391.3539849813776,1392.8686613762582,1396.0135625230978,1398.4486083414656
3001,102,Providence County,county,RI,RI,"Providence-Warwick, RI-MA",44,007,1043.6903759571019,1067.2821385323552,1081.015109396978,1080.8871461437143,1073.4927128796294,1074.1228794448168,1069.695941191205,1064.5690001002931,1075.617122583731,1088.269589016582,1100.8897582791215,1102.032441793868,1113.2009786118606,1126.1299719741476,1135.2602401585475,1127.948618486667,1128.0766572094974,1118.6201781904056,1132.999806775273,1137.0307244277255,1152.6034656024196,1155.729522570823,1159.4793756367321,1166.7557900958038,1176.5965709996647,1183.2336979269617,1195.43753893226,1197.848269398309,1201.7321609748,1197.892361727343,1199.290956911001,1201.5867527877244,1215.0045953225454,1218.9129289720584,1223.5911670973726,1212.7039065542751,1222.1146175935414,1231.6697495678027,1249.2401842570125,1252.6718762655341,1258.3989510664696,1259.7811003750703,1261.1047411064,1266.542975235574,1276.7279500887514,1280.9295496806665,1282.9821055407585,1271.3484649385043,1283.5683762132803,1283.0562717767627,1297.493761652127,1299.7374990747608,1320.1933307446607,1329.409860609957,1331.8894695588872,1328.1748569717024,1336.1258507813463,1338.8099054495965,1337.3017166944446,1328.1681999742625,1336.1524185007293,1349.8046215864858,1360.178880611566,1365.9291287503718,1361.7900874572808,1369.92401619212,1375.1549097201685,1395.263220575463,1405.7663304522641,1419.1414981183593,1419.4909055791784,1424.4756024443896,1425.3187962028574,1437.9326015998115,1454.163094253962,1480.8022949011272,1503.0266719991116,1512.1618898775341,1532.983997064364,1551.0345842679985,1581.9958031694684,1589.529543292947,1593.4337657123626,1595.8164737467969,1601.8573097147246,1617.2388126850785,1632.3163652554106,1657.337693898249,1684.2679602915298,1710.7134875171134,1727.2557589944852,1745.250425794695,1754.7718375718023,1765.0596988951565,1768.0212788428094,1760.1706892243196,1756.69606508326,1755.897730538998,1772.9657518601723,1787.5709336900798,1802.4546311015613,1820.8561945106483,1845.561826150166,1871.1914334633038,1893.1649304615667,1887.1371750375606,1885.5212151951819,1879.64036026121,1888.428856713512,1894.1358515381569,1908.4156265205074,1923.624344278386,1937.5133878316956,1953.2325372548748,1976.374674619094,1986.5553769060127,1986.6215502618775,1976.0887358682678
201,103,Kent County,county,MI,MI,"Grand Rapids-Kentwood, MI",26,081,818.8642108919156,823.9317754241946,834.5588586792334,851.31013152218,869.4194283848345,885.9255629142651,894.9264077392763,904.2774892301347,901.8817457221814,898.8563742689089,891.9127011186088,892.2884587608751,893.5370978415697,899.7416411905837,915.1229875347004,932.2086760964589,953.7425545570397,968.2355802270089,977.2035733717083,974.8449848005371,971.7647431749872,965.9642185292187,969.2260677007228,970.5175459898909,972.5890833688622,981.7510625553768,991.1115692768564,1010.0973177313857,1025.6393903392243,1040.0484259583343,1043.4257171376933,1035.5015567705434,1029.3498248690453,1028.119695292945,1020.5507962858236,1016.4337928031176,1013.8792635106344,1027.7807765175976,1043.485752321419,1062.003938581548,1074.4561042481387,1081.8651049033326,1086.9325413355982,1091.08766990408,1087.4389578875089,1082.821469067821,1078.7367782926622,1085.1756619509129,1087.7418769177268,1092.5826971197744,1097.947924651229,1108.8955065182636,1121.8132420464708,1134.120435959554,1143.1317622332335,1142.1826130917757,1135.2223526052078,1130.6614382582513,1136.6079720109049,1133.702878462249,1137.3717922616754,1137.7522823691627,1154.9154301845833,1161.4052858366806,1168.1828014836942,1175.7018568059875,1184.8750840076,1188.6299367561965,1189.2358315359452,1193.0299485636483,1198.0717336397997,1201.818146916743,1196.0990163123593,1201.1181651109866,1217.7487325692687,1239.3613986416947,1262.070405010135,1277.23241661937,1306.1861434406069,1324.1570954617355,1336.4154003003664,1313.1734201138624,1315.4069726446348,1328.7804288208115,1356.3309459656107,1364.259246956004,1365.5086406712614,1390.6413308253395,1414.0811550903588,1432.692398702726,1444.1221548214985,1456.9368761341887,1465.5313647723272,1461.4953276929457,1451.9246561258512,1440.7220587028585,1446.8946718218222,1446.3138421105753,1459.47787576151,1469.7217965978527,1497.6794186914099,1513.2412240803512,1526.1013444832834,1524.2255645791172,1529.1918648984667,1523.9563701913619,1524.956997945033,1529.3449095106641,1539.466601523934,1545.3607162546198,1553.4497336441068,1561.863401362402,1572.729447473347,1584.7230816754782,1590.9875901402966,1602.5039712112716,1602.582780980154,1594.7179983246242
2127,104,Arapahoe County,county,CO,CO,"Denver-Aurora-Lakewood, CO",08,005,1163.7401240902536,1178.857172213078,1202.4468367458255,1218.2119729685667,1230.73090166946,1245.258659834518,1253.9350521257306,1262.6351146739432,1263.0228489086776,1269.2711409762094,1267.3009043371603,1271.6324396453822,1276.358761143926,1287.5538627771298,1292.9175024249375,1293.1099099894798,1302.3525626335736,1309.5051853134937,1318.520208156565,1314.5836869286386,1311.801130095589,1305.2595187716056,1306.117777184957,1306.9461034184271,1314.9958038788188,1322.0327991762442,1338.642484874386,1353.9143781095956,1371.8457898991783,1382.9977295009085,1388.0796445946303,1388.5044940621635,1388.1614744209382,1384.6003219962445,1381.668099183001,1376.8352015411435,1379.8036543802546,1382.1389769473733,1393.2777507100739,1407.8032639112407,1420.5439762236804,1433.0550392408118,1437.5230312472142,1440.210058481049,1435.0471573009934,1427.3126175170037,1422.6326216978587,1419.273043630197,1424.3511368960922,1435.952615762495,1450.13164586036,1465.0659756101413,1475.459333873558,1487.7206619430046,1489.7453778496467,1488.8975040721327,1476.7605531391828,1473.9107391629336,1472.0707909468154,1480.2908868586537,1482.03113045823,1490.3084285319894,1494.716831642957,1490.3239563099899,1484.5938939017044,1481.5356339066752,1493.9640933275684,1502.9684323790354,1510.232551385138,1512.083373732282,1508.3966873268203,1509.0482338053391,1505.2415748608967,1510.3899410367999,1515.548251653581,1541.4586551236148,1572.5598308236106,1615.1192305742989,1650.3839745558817,1681.6431251385877,1700.3976360449751,1708.4675817971045,1708.5198907141428,1707.9007880412566,1713.4430691921905,1724.8033175646526,1745.8956865503492,1767.1635217845026,1791.9439702976963,1811.3711443885811,1824.700733361665,1830.1216635276246,1821.766789891071,1814.9629926238085,1801.9397262624345,1798.1630410010962,1796.7636678183778,1808.0772613410822,1825.0103824817536,1837.4604821830549,1852.800470607604,1863.1947251025917,1873.2878575096763,1878.3915267963073,1881.186889143984,1881.0656832504746,1876.1063646952027,1872.6212616114262,1873.9298604532025,1880.9827794768084,1888.3460106360233,1901.2055976302174,1912.0631340101795,1917.8783823194967,1919.719293921924,1919.0820052102667,1913.1294303310237,1897.121619070681
322,105,Utah County,county,UT,UT,"Provo-Orem, UT",49,049,1071.1034397142466,1066.8511248197467,1086.2027869540045,1070.9780040585797,1072.8718173496156,1075.5974104317265,1092.7593784091166,1095.4484864505935,1098.142023136167,1115.8756858451216,1134.037212131227,1135.8165097054853,1130.2294954279566,1124.8667565264225,1125.3036264222167,1128.6793996430156,1138.6730734252365,1146.7092526622178,1156.3611979708382,1166.4489436401186,1166.9415772013288,1172.7228812763242,1167.8426543593628,1171.7163998735186,1175.0647948226342,1185.4958628329696,1200.1761128210485,1198.6651630096173,1211.9831890928758,1219.3292943838255,1231.1193726098406,1237.6871661527607,1240.6847669320161,1235.040608370258,1225.6631011471404,1228.4939069628126,1245.9077919395534,1255.7346324677496,1258.5104232424792,1268.5723627718578,1275.0716741666981,1283.3825182861299,1290.3154353765801,1295.0193679652189,1293.9828578932475,1280.7388785327053,1283.5877104213253,1287.3242918254516,1303.2016544310422,1309.1194382888011,1317.7343840906997,1323.9704368867408,1333.1872811657004,1341.4707150829063,1346.339658838568,1350.2690376719954,1342.8283017460778,1330.4575888867903,1323.4909696401157,1330.8140193867462,1338.8418473934375,1347.7253986676146,1353.6581912658644,1356.4130633755628,1357.789896359451,1366.7391713707116,1383.3098175653604,1391.1254942641876,1389.4825509430027,1398.1312713289176,1407.2435263526888,1422.1583018875956,1434.0019367491545,1442.7257959395401,1461.9283434112624,1476.5047185625176,1509.3952793866586,1531.9208769308618,1562.1146570502015,1584.7534770381956,1612.1349316424612,1632.0233906843275,1640.8684267116726,1647.2483620881471,1654.4764792113479,1679.5263903280902,1700.4655975871292,1725.6089848600402,1745.0406898386464,1760.754400363006,1766.7216736989355,1769.289060673727,1779.901242758669,1765.1352844239789,1756.30723111272,1746.0012749473674,1748.5989860342115,1758.4945086239138,1766.3152667165168,1774.634901988338,1784.0386258174292,1792.1022939579575,1809.4637710102327,1803.910199995158,1804.6456687526154,1808.8719179528946,1807.7679137445484,1798.738302801365,1795.0495534478803,1801.8972863622255,1812.3017192320626,1823.072116075443,1835.0550990891397,1850.8418619173347,1853.2288561140651,1859.6571816292303,1844.782292592865,1841.0033725154626
414,106,Bucks County,county,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",42,017,1381.1834966404858,1371.5472811487846,1383.6717606687346,1389.5144577233798,1392.824006283256,1389.6389726915736,1388.933454311181,1399.4839619288832,1401.7042695325804,1400.7289537139372,1391.5400353435793,1385.0784044911431,1394.3822511444814,1399.17671583681,1398.579002451173,1396.9010878963059,1402.9100508137649,1415.4884796293384,1423.0652591120443,1423.2629047674839,1423.0649483922632,1421.724545107088,1420.7903045294875,1428.8594215924961,1427.9152574571285,1435.3194901209258,1436.2885128549603,1449.1750947272092,1460.5781244331145,1465.048468391565,1461.6497139734997,1465.8006674050282,1466.1905544166232,1467.2048206311194,1465.0760713522236,1469.719657602037,1482.2681745341715,1484.057570700303,1485.5928976662851,1485.5222263832775,1499.934790435143,1513.183021548613,1523.5562323412116,1524.3164508282005,1522.2146880478758,1525.7118582412636,1521.807117649309,1532.7121657381426,1535.239148733738,1545.5992257499888,1555.7468484431247,1554.5801492514752,1560.1750897966363,1559.843556744317,1573.5765818409004,1576.3151387448945,1577.2521682090855,1579.8932661331305,1585.8641664170093,1592.9950948961423,1602.7091450026574,1612.57941667106,1624.2552419168585,1616.3299981684258,1608.333766226037,1603.7715314926022,1613.7147606033623,1629.9193378383256,1642.05350378935,1650.7276015082914,1665.2044525198285,1681.5729614327352,1700.3176733672349,1709.771224052443,1718.6948415783263,1742.801569861723,1767.4948151937376,1786.11617111174,1804.9759820743716,1822.2926192730592,1853.1481797386066,1865.0555756245017,1867.2888710243028,1878.8685640643198,1888.674432619736,1927.2619079606736,1947.644256096427,1985.4856206587976,1999.1873427328246,2013.4601381475707,2026.875760980413,2030.8985204532155,2023.3574504763155,2008.2357265517028,2002.916442636978,2007.1853341276028,2010.2736227681464,2013.410485204202,2025.4167029987818,2031.4393767516867,2059.2992777932895,2072.830535472181,2095.2508833185775,2100.667621794903,2116.377966341678,2125.2183840216658,2117.859873861227,2101.825685267753,2095.5406192118376,2082.0637308238497,2116.9700980818884,2141.1681065612897,2191.878831950464,2199.0981080909505,2215.588869452304,2209.686551966275,2199.267725393831,2185.6658970658973
2441,107,Monmouth County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,025,1619.4687644392297,1626.2648073016846,1636.3686432576264,1624.9311117301916,1627.6220289590685,1621.046935567017,1643.40434631144,1643.1267011971668,1638.195435159245,1627.483721209627,1623.8161955749185,1640.8611993473837,1660.2248339307148,1681.3196956510772,1681.0387445244655,1687.430246572816,1691.8333670153042,1712.977806211816,1716.0264868301865,1706.8755062008183,1690.511262033527,1676.0122064954303,1678.5477921393306,1690.0097523090233,1720.5066845986285,1747.4459335980741,1780.1894743442379,1785.62278793809,1800.3066002651408,1789.9537307018313,1773.930634265745,1754.714940148441,1743.0103690706458,1750.158270154195,1772.409022820686,1798.3773570438334,1826.6653558899013,1843.2569215604644,1861.8420227735671,1875.1056453181511,1869.3097259835345,1874.6472738132775,1865.0856282932352,1866.486639021217,1847.6922405072485,1839.0923757795647,1846.6133691087168,1869.916199649075,1891.2659607486437,1913.4593436748446,1933.6676999274334,1947.4374979855786,1952.5552597638284,1943.240457438138,1947.45153993531,1922.2557626584342,1907.0020321360332,1907.419119935986,1930.484052104101,1952.362926978197,1969.9619960093003,1988.5648632206974,1999.7950229270896,2010.4597954040025,1996.123088351021,2011.3224827164568,2015.4385958013484,2035.2731312303413,2043.431859752623,2062.9506501548867,2109.1838128845807,2114.1723456098557,2122.9994687376948,2138.182642659389,2203.97181377663,2254.7749977918,2279.1401817592127,2286.8396302947112,2296.3699499610634,2324.710216033466,2337.0472285837586,2345.55152426367,2328.18059724018,2376.591653204277,2401.1337416425126,2457.328533293286,2509.2450107181376,2575.224654386131,2621.810563917567,2605.5334431245797,2616.357256361674,2580.999644302079,2568.2557563906394,2536.610633806069,2542.7795478504086,2567.81270807079,2585.4034431659434,2631.810267458668,2654.4710827960976,2714.2937904001874,2698.4410385160727,2691.0309210276173,2652.818197245859,2650.224572584022,2662.2899269247864,2663.1876150472285,2680.219100807669,2677.980113123113,2707.921795863332,2742.589989999775,2798.716682997786,2814.2274142912124,2828.886283506779,2832.758380273418,2829.1544004115913,2825.9284791687764,2806.4823262481054,2820.9057962750253
659,108,Ocean County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,029,1383.9387085408532,1399.2989924341302,1420.6107235623988,1427.9980273982942,1437.152994400985,1437.1268253762037,1439.0240889756037,1427.4721545232162,1432.4205803618438,1433.5612393214383,1432.8746892801669,1433.2571426692475,1434.3821448892113,1443.9981126256912,1454.0966423409147,1459.965374439242,1464.2271664431162,1472.6542434659382,1501.2227051392153,1496.7010201721946,1479.884312933627,1461.4175438730051,1466.6187035923765,1467.9483630607538,1475.4486172123675,1490.6467798880306,1518.7048285072576,1523.5378154536015,1526.996560474818,1527.678899362432,1536.7256090629435,1551.1392927138259,1537.32199985752,1529.1568226352447,1523.831548672427,1531.1938628971668,1547.6874329775585,1555.9996331891039,1572.021288360846,1566.94042291263,1580.9386096424716,1595.9150390698599,1604.7510998006787,1591.6268823220719,1565.20878133702,1561.1842890381147,1568.2607776773584,1579.602252247305,1588.222868658037,1599.860576483,1622.800886271114,1651.5352669144304,1663.5886889546648,1668.7462974259088,1657.5435530674513,1641.3550192948342,1634.564903444678,1635.4627637887118,1644.716684005168,1648.8869967528178,1659.798749155715,1674.6367281285475,1700.9021890467768,1708.5198729227013,1723.7904756108205,1742.4432364761556,1744.2202727633194,1746.19874212576,1748.4822129291315,1765.6774041472386,1787.5736946186194,1775.0497719989987,1796.2199031675502,1824.4457708917082,1902.3018930638107,1943.7838730052367,1986.3874364087728,1983.6172210820073,2014.9086968416227,2009.7392432958864,2024.2691597099006,2003.5846695825958,2005.7536259910414,2032.9665697257235,2103.849663831515,2156.256911891882,2193.3677448064086,2205.767353871189,2261.308267333792,2277.121662846408,2288.492057646953,2285.253788218273,2287.106698928048,2290.5296190056843,2270.3614377209083,2251.500535760634,2258.679393073038,2299.5767319503684,2355.9447271596628,2394.5876760377446,2402.5359969592964,2415.180486963624,2395.1267009064754,2380.2509275527063,2377.012671113046,2394.8201708663946,2408.3320672428094,2412.5469838935664,2441.96151848385,2450.4257942665654,2488.6380867301446,2498.762369478256,2536.0649916553057,2510.468919479083,2524.766875849806,2515.1567439989626,2538.7666755717764,2527.4158054711247
2983,109,Montgomery County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,339,1295.6596981865143,1304.1735197315497,1308.8468382523781,1318.035464958532,1325.040332968668,1336.3791312469912,1337.4682926849807,1335.5790772359676,1327.0718071650122,1321.8001674312964,1315.172816154807,1309.6542752330097,1307.7330853304607,1307.9315562712247,1312.988274808394,1315.341192813299,1319.4616428009572,1321.774987010134,1323.5618354531937,1318.0056738500534,1310.1568089826749,1304.4654244212604,1297.5537957398897,1298.3764810434004,1299.3332689096542,1309.9554705805797,1308.0114388598404,1312.625885165742,1322.81834559196,1335.3722021151207,1338.2063246644723,1332.9219534764673,1342.3641524217753,1350.2224428186328,1357.1695742466716,1354.835135073498,1355.9322971162371,1359.866410558394,1365.298058530497,1375.6996108697417,1381.7008970202617,1387.5361845043647,1390.5399725666946,1392.3323050589765,1390.519874895233,1385.8899749223563,1387.3534275478855,1384.8949960845512,1393.541067080257,1392.3109469894764,1401.7982519903337,1403.2641394804145,1410.624008303163,1417.207191110225,1416.3308692961052,1414.040856201137,1408.7962739248283,1405.4227479564138,1402.0295596590418,1405.451564572392,1408.8928815850768,1417.2795103454557,1418.431150415107,1422.36813815295,1417.2535832216888,1411.1088721627539,1411.4860222104182,1419.1253943695658,1423.6183901366594,1431.6272602419808,1435.361622649391,1443.7370881189538,1438.9436627607959,1434.9536633621383,1441.2362411416627,1455.409982999566,1483.4492120494172,1508.9114056670899,1543.2655533426735,1575.885479012141,1592.8043316669814,1600.0621890478221,1592.2109690367256,1605.569730272801,1613.9228190453082,1639.7115066254823,1658.8179993146573,1684.1614915634898,1703.1371226066783,1711.0839703565596,1713.3789162086546,1708.4279615891191,1706.2100323714574,1702.871234009334,1692.9725718413094,1688.866719695778,1688.7933177551722,1705.9372223334233,1719.9582371574993,1730.1153945440708,1736.20577481406,1742.5362981057021,1749.0598482633727,1749.716615085782,1737.0102639565398,1729.7924732276163,1720.278619912431,1724.9268613916836,1721.3269955017586,1727.9405970982577,1735.2713872025913,1755.1538068566654,1772.608459482773,1788.6784672043434,1793.0142454588458,1790.0722208613427,1781.4734631473657,1769.10040906211
1822,110,Johnson County,county,KS,KS,"Kansas City, MO-KS",20,091,1031.3786699729985,1036.8832289524503,1045.4923869275688,1056.0814934055006,1065.4769157797712,1071.5912699358082,1074.6889610094095,1082.9181299078678,1078.4395285234455,1076.22238475259,1074.4864981504493,1081.018754917501,1093.6599788986973,1092.7771409244474,1093.2682557950511,1094.039814122884,1101.3783844723864,1113.862400464772,1118.7953131801178,1120.4951590012517,1124.2294573134318,1119.6082489198864,1124.6383054580306,1116.6055400743662,1116.3250586547217,1119.1759215331272,1131.2533289937317,1142.1050662238113,1150.82586068544,1163.7024157319656,1168.7688781307506,1169.1989728362316,1162.2879423598565,1162.4700232133687,1155.6295168498473,1159.445141246148,1158.941649700839,1170.5064716552185,1176.6772739572568,1189.6634999156,1196.178868051074,1202.6949713064143,1200.1473168798311,1199.7343024594472,1193.9100411971738,1190.538990113253,1188.7800721951694,1191.8006335117207,1197.3588933731937,1203.521445862776,1210.3164717849284,1221.827783090567,1232.278718211396,1239.3042526053453,1242.6225916994654,1241.076895264416,1237.6627166129072,1232.483188148958,1229.4358121103264,1238.4081846545857,1243.4471560696802,1254.4607793967882,1257.294189167407,1263.3127188682602,1260.4157514075941,1262.4628306154495,1272.537781268067,1281.408216134105,1304.743395957831,1299.0402067344578,1292.383371446814,1267.8439115704643,1264.8003605374493,1273.497755674406,1286.2544896428647,1310.852407510486,1335.9101675974848,1358.2198874536118,1377.9872701182394,1378.8742102138176,1384.7510224925963,1381.5751652844704,1392.6429750476887,1396.1313157111879,1409.2019433668354,1420.8814980669265,1442.3145820023117,1464.565005918253,1499.7149666464431,1528.0662092776547,1552.7672163271143,1557.6450982528543,1552.2629100704144,1538.9107867073176,1536.2150960626188,1534.7334751726075,1536.6100969831596,1536.5014554762317,1547.4048115376138,1565.7627715907017,1587.5358126956885,1605.189338318095,1610.530516673947,1608.3959991018585,1607.7707910982688,1609.9074088064576,1618.273455926668,1619.8793498750379,1620.768620800857,1619.9661235058918,1629.1733205912562,1644.3105602522553,1661.6666551943983,1685.6782503958868,1706.0803308471368,1716.8243882191675,1713.681441358233,1702.501149329293
1556,111,Brevard County,county,FL,FL,"Palm Bay-Melbourne-Titusville, FL",12,009,992.5872101774237,1001.1280921749845,1008.5891002371611,1020.6235448616344,1029.9915029437327,1041.3751984511293,1048.8404660286571,1056.1135500049882,1062.0346964104144,1067.0357899714375,1073.7870028628524,1079.3620650394041,1082.0927546324629,1083.312944354128,1085.798703513685,1089.4317835862628,1094.2457471342445,1103.6209726068942,1116.1709391385496,1130.8654813063654,1138.629758413632,1142.175003960483,1145.5289260564637,1151.0268463296381,1156.8285989022045,1163.637398446099,1173.7293303083304,1183.231737965716,1191.1933836761175,1196.8648557325228,1207.2382816537202,1213.133808954352,1222.5748332121418,1232.098031239036,1235.976981463769,1239.9907656045352,1240.8757500200536,1247.355995576903,1253.8213249334515,1262.6572699638878,1276.0200500348421,1285.3662514133568,1292.2262779893153,1299.9325847384985,1303.5414107529987,1313.147149500562,1314.4050908111117,1321.0569570081273,1318.2717727525712,1319.3817650915191,1324.2866315115655,1331.3801487309886,1341.1352739506438,1343.7470346776333,1348.2623545769457,1351.715768767786,1359.1004482336689,1364.658781439942,1365.8521635218824,1367.0171007660902,1369.6004778773595,1378.0401415187096,1381.9855805107734,1382.8794113338402,1377.8507113602102,1385.7843498841155,1399.629696260826,1419.706748623842,1430.4969977937355,1442.1244638744486,1449.1816649682244,1452.39247971727,1458.647971412461,1471.4411607415095,1489.5758129871356,1511.1734397866749,1545.01902133394,1579.4335201932768,1623.625166061203,1664.4119411142037,1709.5727642178592,1733.0144990696174,1750.7261816765456,1758.1813260790711,1773.424546964289,1783.2555080805985,1809.4426347406743,1838.1373816376536,1866.5418774172736,1896.242209381741,1923.7317283894586,1937.620310947553,1931.317617213356,1927.3680752256143,1924.7556334843528,1924.8384463351367,1923.3369594700157,1926.1723185609067,1943.334488189492,1948.803591234754,1959.001354969574,1961.8615912844248,1970.536722537463,1978.9905343830376,1970.882397338865,1957.746212199575,1945.650164504185,1940.5831746669253,1949.836990654395,1956.383829197668,1968.0489748448463,1973.3524283786849,1976.6802697657463,1984.245558691974,1991.5819651007707,1999.1234923949019,2001.0998579140287,2002.840446113577
3069,112,Washington County,county,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",41,067,1195.456398405877,1202.663277751572,1222.3426560480245,1233.908008429503,1253.4597291376656,1266.9999361706123,1289.2064963061887,1308.093579637715,1317.0627808194902,1312.517918510195,1304.495627590592,1306.3558547149917,1319.9451479620327,1339.1971918834477,1355.5735176411154,1362.6489409076476,1376.833623991205,1386.2730275107199,1395.359551857465,1394.0749781012057,1392.1476381441933,1387.3316327975942,1383.039516225423,1381.7778302788913,1383.899706015979,1392.2308907442418,1406.140206173996,1422.7161465370682,1432.5833606865215,1438.9962554968529,1448.6108371025248,1454.9708703673123,1451.0351350682672,1438.6673565156802,1430.4831049537106,1425.4367986659902,1427.3797617164707,1430.9874606281126,1439.1396034662696,1452.2841933642526,1466.2832078015563,1478.3152784652866,1483.0124131985606,1489.204966231493,1486.6891878204935,1486.8371342140651,1476.5379159392094,1476.0268461451508,1472.7784191419323,1479.22844052944,1492.021002010489,1505.0061789029637,1519.8557759435776,1524.0465471229465,1534.1208658167752,1538.1765001549657,1542.8313437134743,1535.1289398543815,1525.2892288804103,1521.8482858909645,1526.593394851918,1534.7905217075152,1544.3442598111103,1546.3752183807526,1547.7603680841048,1548.5009009089138,1556.446751716356,1566.7734132523897,1571.1592893460263,1571.9031230765622,1568.4470414469627,1569.352742917761,1571.8908381016274,1579.6405764783133,1590.1110744369732,1614.5122934215215,1649.3117260241786,1687.7985572525158,1725.949224050517,1752.8306575016497,1778.4320352326993,1794.0239586075031,1803.270791468696,1806.8798075625457,1807.4138865009018,1823.8779044315163,1844.1779502763568,1873.1186644471375,1903.6814099407059,1937.5898463700714,1967.7072243673001,1979.603093551044,1975.2966574381826,1960.6273959197847,1949.8717231347102,1938.4875501052982,1931.9760833674777,1935.5540755922486,1948.0720086467854,1950.7418466466097,1946.2129009314242,1938.109352288614,1944.4937813191004,1943.165807767641,1938.7828978814548,1929.075912154802,1910.554331155352,1908.190044889633,1907.362006493531,1930.2905865575988,1950.2234127054653,1975.5256322421417,2001.9701424544892,2024.3709526239074,2047.7395354811738,2049.3573861330283,2035.1868603886014,2014.1355111463765
